ID,Available,Остаток,Ссылка,Фото,Цена,Валюта,Категория,Название,Описание,Код произв.,Бар-код,Страна,Бренд,Параметры,Актуальность,ID в табл. Товаров
5283acc5-9856-11e7-9f36-4ccc6a42d2aa,true,600,http://mb-catalog.ru/cat/551/item/19643/, http://export.mb-catalog.ru/ftp/5283acc5-9856-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/5283acc5-9856-11e7-9f36-4ccc6a42d2aa_000046837.jpg,93.6,RUB,7f177207-9cd4-11dc-551-0011d883c7e5,02-1-L Контейнер пластик 330мл цв/кр (х20) ,"",02N1NL,4690203264062,РОССИЯ,MayerBoch,"",true,
5283accb-9856-11e7-9f36-4ccc6a42d2aa,true,579,http://mb-catalog.ru/cat/551/item/19645/, http://export.mb-catalog.ru/ftp/5283accb-9856-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/5283accb-9856-11e7-9f36-4ccc6a42d2aa_000046839.jpg,109.2,RUB,7f177207-9cd4-11dc-551-0011d883c7e5,02-2-L Контейнер пластик 630мл цв/кр (х40) ,"",02N2NL,4690203264352,РОССИЯ,MayerBoch,"",true,
5283acd1-9856-11e7-9f36-4ccc6a42d2aa,true,37,http://mb-catalog.ru/cat/551/item/19646/, http://export.mb-catalog.ru/ftp/5283acd1-9856-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/5283acd1-9856-11e7-9f36-4ccc6a42d2aa_000046841.jpg,167.7,RUB,7f177207-9cd4-11dc-551-0011d883c7e5,"3-1-L Контейнер пластик 1,1л цв/кр (х40) ","",3N1NL,4690203264383,РОССИЯ,MayerBoch,"",true,
aa4e38eb-96f0-11e7-9f36-4ccc6a42d2aa,true,67,http://mb-catalog.ru/cat/563/item/19650/, http://export.mb-catalog.ru/ftp/aa4e38eb-96f0-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/aa4e38eb-96f0-11e7-9f36-4ccc6a42d2aa_000087051.jpg http://export.mb-catalog.ru/ftp/aa4e38eb-96f0-11e7-9f36-4ccc6a42d2aa_000087052.jpg http://export.mb-catalog.ru/ftp/aa4e38eb-96f0-11e7-9f36-4ccc6a42d2aa_000087053.jpg,436.8,RUB,7f177207-9cd4-11dc-563-0011d883c7e5,27354 Лоток для хлеба 29см Бамбук MB (х12) ,"Каждая хозяйка знает насколько важна в кулинарии сервировка и правильная подача блюд. Лоток для хлеба MAYER BOCH предназначена для подачи хлеба и отлично подойдет для сервировки обеденного стола. Помимо подачи хлеба, лотк также можно использовать для подачи различных сладостей: конфет, пирожных, круассанов, печенья и т.д. Классический дизайн, эстетика и функциональность, делают лоток превосходным аксессуаром на Вашей кухне. Легко и просто моется.",27354,4690203222857,КИТАЙ, MayerBoch,"Лоток для хлеба МВ (х12).
Материал: бамбук.
Длина: 29 см.
Размер коробки: 15,4 х 8,9 х 30,3 см.
Вес: 0,520 кг.
Страна производства: Китай.",true,
aa4e391e-96f0-11e7-9f36-4ccc6a42d2aa,true,193,http://mb-catalog.ru/cat/563/item/19658/, http://export.mb-catalog.ru/ftp/aa4e391e-96f0-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/aa4e391e-96f0-11e7-9f36-4ccc6a42d2aa_000046813.jpg,304.2,RUB,7f177207-9cd4-11dc-563-0011d883c7e5,27371 Разделочная доска 32х35см Бамбук MB (х24) ,"Разделочная доска MAYER BOCH является необходимым атрибутом любой кухни. Разделочные доски из бамбука отличаются высокой износостойкостью, красивой фактурой дерева, влагоустойчивостью. Уход за разделочными досками из бамбука несложен   чтобы они не впитывали неприятные запахи, после использования их необходимо помыть в горячей воде, а затем тщательно вытереть. Можно хранить в подвешенном состоянии. Прочный материал позволит эксплуатировать доску долгое время, а классический дизайн придется по вкусу многим хозяйкам.",27371,4690203223021,КИТАЙ, MayerBoch,"Доска разделочная MB (х24).
Форма: баклажан.
Материал: бамбук.
Размер упаковки: 32 х 25 х 1 см.
Упаковка: пакет.
Вес: 300 г.
Страна производитель: Китай.",true,
aa4e391b-96f0-11e7-9f36-4ccc6a42d2aa,true,228,http://mb-catalog.ru/cat/563/item/19662/, http://export.mb-catalog.ru/ftp/aa4e391b-96f0-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/aa4e391b-96f0-11e7-9f36-4ccc6a42d2aa_000046812.jpg,171.6,RUB,7f177207-9cd4-11dc-563-0011d883c7e5,"27370 Разделочная доска 18,7х24,5см Бамбук MB(х24) ","Разделочная доска MAYER BOCH является необходимым атрибутом любой кухни. Разделочные доски из бамбука отличаются высокой износостойкостью, красивой фактурой дерева, влагоустойчивостью. Уход за разделочными досками из бамбука несложен   чтобы они не впитывали неприятные запахи, после использования их необходимо помыть в горячей воде, а затем тщательно вытереть. Можно хранить в подвешенном состоянии. Прочный материал позволит эксплуатировать доску долгое время, а классический дизайн придется по вкусу многим хозяйкам.",27370,4690203223014,КИТАЙ, MayerBoch,"Доска разделочная MB (х24).
Форма: баклажан.
Материал: бамбук.
Размер упаковки: 18,7 х 24,5 х 1 см.
Упаковка: пакет.
Вес: 200 г.
Страна производитель: Китай.",true,
aa4e3903-96f0-11e7-9f36-4ccc6a42d2aa,true,516,http://mb-catalog.ru/cat/563/item/19672/, http://export.mb-catalog.ru/ftp/aa4e3903-96f0-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/aa4e3903-96f0-11e7-9f36-4ccc6a42d2aa_000046804.jpg,265.2,RUB,7f177207-9cd4-11dc-563-0011d883c7e5,27362 Набор для специй 2пр Бамбук MB (х48) ,"Набор для специй MAYER BOCH из бамбука — это небольшой набор с емкостями для хранения разных по типу специй: тертый кориандр, черный перец, соль и прочее. Поэтому обязательно станет полезным дополнением на столе. Корпус изделия оригинально смоделирован, отличается превосходным дизайном, что позволяет использовать его дома и для обслуживания посетителей в ресторанах.",27362,4690203222932,КИТАЙ, MayerBoch,"Набор для специй MB (х48).
Материал: бамбук.
Размер упаковки: 9,8 х 5,3 х 9,8 см.
Упаковка: коробка.
Вес: 100 г.
Страна производитель: Китай.",true,
aa4e3906-96f0-11e7-9f36-4ccc6a42d2aa,true,444,http://mb-catalog.ru/cat/563/item/19674/, http://export.mb-catalog.ru/ftp/aa4e3906-96f0-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/aa4e3906-96f0-11e7-9f36-4ccc6a42d2aa_000046805.jpg,257.4,RUB,7f177207-9cd4-11dc-563-0011d883c7e5,27363 Набор для специй 2пр Бамбук MB (х48) ,"Набор для специй MAYER BOCH из каучукового дерева — это небольшой набор с емкостями для хранения разных по типу специй: тертый кориандр, черный перец, соль и прочее. Поэтому обязательно станет полезным дополнением на столе. Корпус изделия оригинально смоделирован, отличается превосходным дизайном, что позволяет использовать его дома и для обслуживания посетителей в ресторанах.",27363,4690203222949,КИТАЙ, MayerBoch,"Набор для специй MB (х48).
Материал: бамбук.
Размер упаковки: 9,8 х 5,3 х 9,8 см.
Упаковка: коробка.
Вес: 100 г.
Страна производитель: Китай.",true,
aa4e3918-96f0-11e7-9f36-4ccc6a42d2aa,true,88,http://mb-catalog.ru/cat/563/item/19675/, http://export.mb-catalog.ru/ftp/aa4e3918-96f0-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/aa4e3918-96f0-11e7-9f36-4ccc6a42d2aa_000046811.jpg,171.6,RUB,7f177207-9cd4-11dc-563-0011d883c7e5,27369 Разделочная доска 22х21см Бамбук MB (х24) ,"Разделочная доска MAYER BOCH является необходимым атрибутом любой кухни. Разделочные доски из бамбука отличаются высокой износостойкостью, красивой фактурой дерева, влагоустойчивостью. Уход за разделочными досками из бамбука несложен   чтобы они не впитывали неприятные запахи, после использования их необходимо помыть в горячей воде, а затем тщательно вытереть. Можно хранить в подвешенном состоянии. Прочный материал позволит эксплуатировать доску долгое время, а классический дизайн придется по вкусу многим хозяйкам.",27369,4690203223007,КИТАЙ, MayerBoch,"Доска разделочная MB (х24).
Форма: яблока.
Материал: бамбук.
Размер упаковки: 2 х 21 х 1 см.
Упаковка: пакет.
Вес: 240 г.
Страна производитель: Китай.",true,
c656e360-9c71-11e7-9f36-4ccc6a42d2aa,true,82,http://mb-catalog.ru/cat/450/item/19716/, http://export.mb-catalog.ru/ftp/c656e360-9c71-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/c656e360-9c71-11e7-9f36-4ccc6a42d2aa_000047547.jpg http://export.mb-catalog.ru/ftp/c656e360-9c71-11e7-9f36-4ccc6a42d2aa_000047548.jpg http://export.mb-catalog.ru/ftp/c656e360-9c71-11e7-9f36-4ccc6a42d2aa_000047549.jpg,1599,RUB,7f177207-9cd4-11dc-450-0011d883c7e5,"27548 Казан 5пр 4,4л мрам/крошка MB (х4) ","Казан MAYER BOCH, изготовленный из чугуна, идеально подходит для жарки продуктов на раскаленном масле и приготовления блюд азиатской кухни. Его можно использовать для приготовления плова, густого супа, рагу. Казан имеет антипригарное покрытие, обеспечивающее посуде долговечность и легкость очистки. Благодаря толстым стенкам и антипригарному покрытию тепло равномерно распределяется по всей поверхности посуды и долго сохраняется. Индукционное дно значительно снижает вероятность пригорания пищи. Казан снабжен короткими ручками из нержавеющей стали. Стеклянная крышка с металлическим ободом позволит вам следить за процессом приготовления блюда. Подходит для использования на всех типах кухонных плит, включая индукционные. Подходит для мытья в посудомоечной машине. В комплекте: казан, стеклянная крышка, 1 тефлоновая лопатка, 2 деревянные палочки.",27548,4690203251901,КИТАЙ, MayerBoch,"Казан  МВ (x4).
Материал казана: чугун. 
Антипригарное покрытие.
Цвет: черный.
Обьем: 4,4 л.
D: 30 см    Высота: 10 см.
Материал крышки: стекло.
Ручки: сталь.
Размер: 31,5 х 12,5 х 31,5 см.
Вес: 2,6 кг.
Страна производитель: Китай.",true,
c656e35a-9c71-11e7-9f36-4ccc6a42d2aa,true,42,http://mb-catalog.ru/cat/450/item/19725/, http://export.mb-catalog.ru/ftp/c656e35a-9c71-11e7-9f36-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/c656e35a-9c71-11e7-9f36-4ccc6a42d2aa_000047541.jpg http://export.mb-catalog.ru/ftp/c656e35a-9c71-11e7-9f36-4ccc6a42d2aa_000047542.jpg http://export.mb-catalog.ru/ftp/c656e35a-9c71-11e7-9f36-4ccc6a42d2aa_000047543.jpg,1326,RUB,7f177207-9cd4-11dc-450-0011d883c7e5,"27546 Казан 5пр 3,2л мрам/крошка MB (х4) ","Казан MAYER BOCH, изготовленный из чугуна, идеально подходит для жарки продуктов на раскаленном масле и приготовления блюд азиатской кухни. Его можно использовать для приготовления плова, густого супа, рагу. Казан имеет антипригарное покрытие, обеспечивающее посуде долговечность и легкость очистки. Благодаря толстым стенкам и антипригарному покрытию тепло равномерно распределяется по всей поверхности посуды и долго сохраняется. Индукционное дно значительно снижает вероятность пригорания пищи. Казан снабжен короткими ручками из нержавеющей стали. Стеклянная крышка с металлическим ободом позволит вам следить за процессом приготовления блюда. Подходит для использования на всех типах кухонных плит, включая индукционные. Подходит для мытья в посудомоечной машине. В комплекте: казан, стеклянная крышка, 1 тефлоновая лопатка, 2 деревянные палочки.",27546,4690203251888,КИТАЙ, MayerBoch,"Казан  МВ (x4).
Материал казана: чугун. 
Антипригарное покрытие.
Цвет: черный.
Обьем: 3,2 л.
D: 26 см    Высота: 9,5 см.
Материал крышки: стекло.
Ручки: сталь.
Размер: 29 х 12 х 27,5 см.
Вес: 2,1 кг.
Страна производитель: Китай.
",true,
9e13c00c-a81a-11e7-a058-4ccc6a42d2aa,true,103,http://mb-catalog.ru/cat/388/item/19748/, http://export.mb-catalog.ru/ftp/9e13c00c-a81a-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/9e13c00c-a81a-11e7-a058-4ccc6a42d2aa_000112171.jpg http://export.mb-catalog.ru/ftp/9e13c00c-a81a-11e7-a058-4ccc6a42d2aa_000112172.jpg http://export.mb-catalog.ru/ftp/9e13c00c-a81a-11e7-a058-4ccc6a42d2aa_000112173.jpg http://export.mb-catalog.ru/ftp/9e13c00c-a81a-11e7-a058-4ccc6a42d2aa_000112174.jpg,936,RUB,7f177207-9cd4-11dc-388-0011d883c7e5,"11180 Эл. чайник 1,7л 2200Вт с подсветкой ZM (х6) ","Корпус электрического чайника ZIMBER выполнен из высококачественного термостойкого стекла, сохраняющего природные свойства воды и цветного термостойкого пластика. Благодаря большой мощности чайник за считанные минуты вскипятит воду. Прозрачный корпус со шкалой контроля уровня воды и внутренней подсветкой, позволяет следить за процессом нагрева. Чайник соединен с базой центральным контактом и легко вращается на 360 градусов. Крышка чайника открывается автоматически от легкого нажатия на кнопку. Нагревательный элемент чайника встроен в плоское дно и надежно защищен стальной пластиной, что делает его чистку максимально удобной. Среди характеристик безопасности использования чайника стоит отметить автоматический и ручной выключатель, а также защиту от перегрева.",11180,4690203180768,КИТАЙ,ZIMBER,"Чайник электрический ZM (х6).
Материал: стекло, ПП, нержавеющая сталь.
Цвет: черный.
Нагревающий элемент: нержавеющая сталь.
Объем: 1,7 л.
Мощность: 2200 Вт.
Напряжение: 220-240 В, 50/60 Гц.
Авто-выключение при закипании.
Защита от перегрева: есть.
Внутренняя подсветка: есть.
Вращение на 360 градусов.
Размер упаковки: 21 х 18 х 23,5 см.
Упаковка: коробка.
Вес: 1,250 кг. 
Страна производитель: Китай.",true,
f09ba36b-a8dd-11e7-a058-4ccc6a42d2aa,true,187,http://mb-catalog.ru/cat/284/item/19754/, http://export.mb-catalog.ru/ftp/f09ba36b-a8dd-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/f09ba36b-a8dd-11e7-a058-4ccc6a42d2aa_000118370.jpg http://export.mb-catalog.ru/ftp/f09ba36b-a8dd-11e7-a058-4ccc6a42d2aa_000118371.jpg http://export.mb-catalog.ru/ftp/f09ba36b-a8dd-11e7-a058-4ccc6a42d2aa_000118372.jpg,546,RUB,7f177207-9cd4-11dc-284-0011d883c7e5,27605 Термос 1л нерж/сталь в кожан.чех MB(х24) ,"Термос в чехле MAYER BOCH выполнен из качественной нержавеющей стали, которая не вступает в реакцию с содержимым термоса и не изменяет вкусовых качеств напитка. Двойная стенка из нержавеющей стали сохраняет температуру на срок до 6 ти часов. Вакуумный закручивающийся клапан предохраняет от проливаний. Цветное покрытие обеспечивает защиту от истирания корпуса. Данная модель термоса прочная, долговечная и в тоже время легкая. Стильный металлический термос понравится абсолютно всем и впишется в любой интерьер кухни. Легко и просто моется.",27605,4690203252472,КИТАЙ, MayerBoch,"Термос МВ (х24).
Корпус: нержавеющая сталь.
Внутренний резервуар: нержавеющая сталь.
Крышка: полипропилен.
Объем: 1 л.
Размер упаковки: 8,5 х 8,5 х 33 см.
Упаковка: коробка.
Вес: 585 г.
Страна-изготовитель: Китай.",true,
f09ba389-a8dd-11e7-a058-4ccc6a42d2aa,true,216,http://mb-catalog.ru/cat/284/item/19755/, http://export.mb-catalog.ru/ftp/f09ba389-a8dd-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/f09ba389-a8dd-11e7-a058-4ccc6a42d2aa_000047175.jpg,499.2,RUB,7f177207-9cd4-11dc-284-0011d883c7e5,27615-1 Термос 750мл н/сталь КРАСНЫЙ MB (х24) ,"Термос MAYER BOCH выполнен из качественной нержавеющей стали, которая не вступает в реакцию с содержимым термоса и не изменяет вкусовых качеств напитка. Двойная стенка из нержавеющей стали сохраняет температуру на срок до 24 х часов. Вакуумный закручивающийся клапан предохраняет от проливаний, а удобная кнопка дозатор избавит от необходимости каждый раз откручивать крышку. Крышку можно использовать как чашку. Цветное покрытие обеспечивает защиту от истирания корпуса. Данная модель термоса прочная, долговечная и в тоже время легкая. Стильный металлический термос понравится абсолютно всем и впишется в любой интерьер кухни. Легко и просто моется.",27615N1,4690203252571,КИТАЙ, MayerBoch,"Термос МВ (х24).
Корпус: нержавеющая сталь.
Внутренний резервуар: нержавеющая сталь.
Крышка: полипропилен.
Объем: 750 мл.
Размер упаковки: 8,5 х 8,5 х 30 см.
Упаковка: коробка.
Вес: 490 г.
Страна-изготовитель: Китай.",true,
f09ba38c-a8dd-11e7-a058-4ccc6a42d2aa,true,177,http://mb-catalog.ru/cat/284/item/19756/, http://export.mb-catalog.ru/ftp/f09ba38c-a8dd-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/f09ba38c-a8dd-11e7-a058-4ccc6a42d2aa_000047176.jpg,561.6,RUB,7f177207-9cd4-11dc-284-0011d883c7e5,27616-1 Термос 1л БОРДОВЫЙ нерж/сталь мет/колба MB (х24) ,"Термос MAYER BOCH выполнен из качественной нержавеющей стали, которая не вступает в реакцию с содержимым термоса и не изменяет вкусовых качеств напитка. Двойная стенка из нержавеющей стали сохраняет температуру на срок до 24 х часов. Вакуумный закручивающийся клапан предохраняет от проливаний, а удобная кнопка дозатор избавит от необходимости каждый раз откручивать крышку. Крышку можно использовать как чашку. Цветное покрытие обеспечивает защиту от истирания корпуса. Данная модель термоса прочная, долговечная и в тоже время легкая. Стильный металлический термос понравится абсолютно всем и впишется в любой интерьер кухни. Легко и просто моется.",27616N1,4690203252588,КИТАЙ, MayerBoch,"Термос МВ (х24).
Корпус: нержавеющая сталь.
Внутренний резервуар: нержавеющая сталь.
Крышка: полипропилен.
Объем: 1 л.
Размер упаковки: 8,5 х 8,5 х 33 см.
Упаковка: коробка.
Вес: 565 г.
Страна-изготовитель: Китай.",true,
9e13c009-a81a-11e7-a058-4ccc6a42d2aa,true,198,http://mb-catalog.ru/cat/388/item/19759/, http://export.mb-catalog.ru/ftp/9e13c009-a81a-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/9e13c009-a81a-11e7-a058-4ccc6a42d2aa_000112167.jpg http://export.mb-catalog.ru/ftp/9e13c009-a81a-11e7-a058-4ccc6a42d2aa_000112168.jpg http://export.mb-catalog.ru/ftp/9e13c009-a81a-11e7-a058-4ccc6a42d2aa_000112169.jpg http://export.mb-catalog.ru/ftp/9e13c009-a81a-11e7-a058-4ccc6a42d2aa_000112170.jpg,1014,RUB,7f177207-9cd4-11dc-388-0011d883c7e5,"11179 Эл. чайник 1,5л 2200Вт с подсветкой ZM (х6) ","Корпус электрического чайника ZIMBER выполнен из высококачественного термостойкого стекла, сохраняющего природные свойства воды и цветного термостойкого пластика. Благодаря большой мощности чайник за считанные минуты вскипятит воду. Прозрачный корпус со шкалой контроля уровня воды и внутренней подсветкой, позволяет следить за процессом нагрева. Чайник соединен с базой центральным контактом и легко вращается на 360 градусов. Крышка чайника открывается автоматически от легкого нажатия на кнопку. Нагревательный элемент чайника встроен в плоское дно и надежно защищен стальной пластиной, что делает его чистку максимально удобной. Среди характеристик безопасности использования чайника стоит отметить автоматический и ручной выключатель, а также защиту от перегрева.",11179,4690203180751,КИТАЙ, MayerBoch,"Чайник электрический ZM (х6).
Материал: стекло, ПП, нержавеющая сталь.
Цвет: черный.
Нагревающий элемент: нержавеющая сталь.
Объем: 1,5 л.
Мощность: 2200 Вт.
Напряжение: 220-240 В, 50/60 Гц.
Авто-выключение при закипании.
Защита от перегрева: есть.
Внутренняя подсветка: есть.
Вращение на 360 градусов.
Размер упаковки: 20,5 х 17,5 х 24,5 см.
Упаковка: коробка.
Вес: 1,330 кг. 
Страна производитель: Китай.",true,
9e13c015-a81a-11e7-a058-4ccc6a42d2aa,true,300,http://mb-catalog.ru/cat/388/item/19768/, http://export.mb-catalog.ru/ftp/9e13c015-a81a-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/9e13c015-a81a-11e7-a058-4ccc6a42d2aa_000112183.jpg http://export.mb-catalog.ru/ftp/9e13c015-a81a-11e7-a058-4ccc6a42d2aa_000112184.jpg http://export.mb-catalog.ru/ftp/9e13c015-a81a-11e7-a058-4ccc6a42d2aa_000112185.jpg http://export.mb-catalog.ru/ftp/9e13c015-a81a-11e7-a058-4ccc6a42d2aa_000112186.jpg,1014,RUB,7f177207-9cd4-11dc-388-0011d883c7e5,"11183 Эл. чайник 1,5л 2200Вт с подсветкой ZM (х8) ","Корпус электрического чайника ZIMBER выполнен из высококачественного термостойкого стекла, сохраняющего природные свойства воды и цветного термостойкого пластика. Благодаря большой мощности чайник за считанные минуты вскипятит воду. Прозрачный корпус со шкалой контроля уровня воды и внутренней подсветкой, позволяет следить за процессом нагрева. Чайник соединен с базой центральным контактом и легко вращается на 360 градусов. Крышка чайника открывается автоматически от легкого нажатия на кнопку. Нагревательный элемент чайника встроен в плоское дно и надежно защищен стальной пластиной, что делает его чистку максимально удобной. Среди характеристик безопасности использования чайника стоит отметить автоматический и ручной выключатель, а также защиту от перегрева.",11183,4690203180799,КИТАЙ, MayerBoch,"Чайник электрический ZM (х8).
Материал: стекло, ПП, нержавеющая сталь.
Цвет: черный.
Нагревающий элемент: нержавеющая сталь.
Объем: 1,5 л.
Мощность: 2200 Вт.
Напряжение: 220-240 В, 50/60 Гц.
Авто-выключение при закипании.
Защита от перегрева: есть.
Внутренняя подсветка: есть.
Вращение на 360 градусов.
Размер упаковки: 20,5 х 19,5 х 23,5 см.
Упаковка: коробка.
Вес: 1,286 кг. 
Страна производитель: Китай.",true,
9e13c012-a81a-11e7-a058-4ccc6a42d2aa,true,200,http://mb-catalog.ru/cat/388/item/19781/, http://export.mb-catalog.ru/ftp/9e13c012-a81a-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/9e13c012-a81a-11e7-a058-4ccc6a42d2aa_000112179.jpg http://export.mb-catalog.ru/ftp/9e13c012-a81a-11e7-a058-4ccc6a42d2aa_000112180.jpg http://export.mb-catalog.ru/ftp/9e13c012-a81a-11e7-a058-4ccc6a42d2aa_000112181.jpg http://export.mb-catalog.ru/ftp/9e13c012-a81a-11e7-a058-4ccc6a42d2aa_000112182.jpg,1014,RUB,7f177207-9cd4-11dc-388-0011d883c7e5,"11182 Эл. чайник 1,7л 2200Вт с подсветкой ZM (х6) ","Корпус электрического чайника ZIMBER выполнен из высококачественного термостойкого стекла, сохраняющего природные свойства воды и цветного термостойкого пластика. Благодаря большой мощности чайник за считанные минуты вскипятит воду. Прозрачный корпус со шкалой контроля уровня воды и внутренней подсветкой, позволяет следить за процессом нагрева. Чайник соединен с базой центральным контактом и легко вращается на 360 градусов. Крышка чайника открывается автоматически от легкого нажатия на кнопку. Нагревательный элемент чайника встроен в плоское дно и надежно защищен стальной пластиной, что делает его чистку максимально удобной. Среди характеристик безопасности использования чайника стоит отметить автоматический и ручной выключатель, а также защиту от перегрева.",11182,4690203180782,КИТАЙ,ZIMBER,"Чайник электрический ZM (х6).
Материал: стекло, ПП, нержавеющая сталь.
Цвет: белый.
Нагревающий элемент: нержавеющая сталь.
Объем: 1,7 л.
Мощность: 2200 Вт.
Напряжение: 220-240 В, 50/60 Гц.
Авто-выключение при закипании.
Защита от перегрева: есть.
Внутренняя подсветка: есть.
Вращение на 360 градусов.
Размер упаковки: 21 х 18 х 24 см.
Упаковка: коробка.
Вес: 1,250 кг. 
Страна производитель: Китай.",true,
f09ba365-a8dd-11e7-a058-4ccc6a42d2aa,true,20,http://mb-catalog.ru/cat/284/item/19786/, http://export.mb-catalog.ru/ftp/f09ba365-a8dd-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/f09ba365-a8dd-11e7-a058-4ccc6a42d2aa_000118364.jpg http://export.mb-catalog.ru/ftp/f09ba365-a8dd-11e7-a058-4ccc6a42d2aa_000118365.jpg http://export.mb-catalog.ru/ftp/f09ba365-a8dd-11e7-a058-4ccc6a42d2aa_000118366.jpg http://export.mb-catalog.ru/ftp/f09ba365-a8dd-11e7-a058-4ccc6a42d2aa_000118367.jpg,468,RUB,7f177207-9cd4-11dc-284-0011d883c7e5,27603-1 Термос 1л нерж/сталь мет/колба MB (х24) ,"Термос MAYER BOCH выполнен из качественной нержавеющей стали, которая не вступает в реакцию с содержимым термоса и не изменяет вкусовых качеств напитка. Двойная стенка из нержавеющей стали сохраняет температуру на срок до 6 ти часов. Вакуумный закручивающийся клапан предохраняет от проливаний. Цветное покрытие обеспечивает защиту от истирания корпуса. Данная модель термоса прочная, долговечная и в тоже время легкая. Стильный металлический термос понравится абсолютно всем и впишется в любой интерьер кухни. Легко и просто моется.",27603N1,4690203252458,КИТАЙ, MayerBoch,"Термос МВ (х24).
Корпус: нержавеющая сталь.
Внутренний резервуар: нержавеющая сталь.
Крышка: полипропилен.
Объем: 1 л.
Размер упаковки: 8,5 х 8,5 х 33 см.
Упаковка: коробка.
Вес: 565 г.
Страна-изготовитель: Китай.",true,
f09ba377-a8dd-11e7-a058-4ccc6a42d2aa,true,372,http://mb-catalog.ru/cat/284/item/19796/, http://export.mb-catalog.ru/ftp/f09ba377-a8dd-11e7-a058-4ccc6a42d2aa.jpg http://export.mb-catalog.ru/ftp/f09ba377-a8dd-11e7-a058-4ccc6a42d2aa_000118377.jpg http://export.mb-catalog.ru/ftp/f09ba377-a8dd-11e7-a058-4ccc6a42d2aa_000118378.jpg http://export.mb-catalog.ru/ftp/f09ba377-a8dd-11e7-a058-4ccc6a42d2aa_000118379.jpg http://export.mb-catalog.ru/ftp/f09ba377-a8dd-11e7-a058-4ccc6a42d2aa_000118380.jpg,475.8,RUB,7f177207-9cd4-11dc-284-0011d883c7e5,27609 Термос 1л нерж/сталь мет/колба MB (х24) ,"Термос MAYER BOCH выполнен из качественной нержавеющей стали, которая не вступает в реакцию с содержимым термоса и не изменяет вкусовых качеств напитка. Двойная стенка из нержавеющей стали сохраняет температуру на срок до 6 ти часов. Вакуумный закручивающийся клапан предохраняет от проливаний. Металлическое покрытие обеспечивает защиту от истирания корпуса. Данная модель термоса прочная, долговечная и в тоже время легкая. Стильный металлический термос понравится абсолютно всем и впишется в любой интерьер кухни. Легко и просто моется.",27609,4690203252519,КИТАЙ, MayerBoch,"Термос МВ (х24).
Корпус: нержавеющая сталь.
Внутренний резервуар: нержавеющая сталь.
Крышка: полипропилен.
Объем: 1 л.
Размер упаковки: 8,5 х 8,5 х 33 см.
Упаковка: коробка.
Вес: 565 г.
Страна-изготовитель: Китай.",true,
